Time,Frame,label,Membrane_signal,Cytosolic_signal,ratio_mb/cyt,File
-4.0,-2.0,2.0,394.80835,196.25163,2.0117455,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,2.0,353.08768,165.7802,2.1298544,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,2.0,338.48138,165.9573,2.0395691,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,2.0,313.11368,146.44041,2.1381643,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,2.0,309.62704,151.6887,2.0412004,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,2.0,254.28139,158.34421,1.6058774,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,2.0,247.6098,145.2748,1.7044237,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,2.0,280.39587,170.71332,1.6424956,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,2.0,298.02722,166.05278,1.794774,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,2.0,288.55014,166.5537,1.7324752,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,2.0,300.53482,163.46417,1.8385364,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,2.0,299.1011,175.94275,1.6999911,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,2.0,320.20236,176.81091,1.8109876,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,2.0,307.35114,171.3087,1.7941362,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,2.0,314.57248,176.00519,1.7872909,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,2.0,312.9585,171.00037,1.8301628,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,2.0,348.13272,164.67358,2.1140776,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,2.0,327.55414,169.60999,1.9312197,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,2.0,341.0815,160.49402,2.1251976,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
34.0,17.0,2.0,321.36743,164.13034,1.9580014,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,2.0,295.0088,171.2581,1.7225976,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,3.0,,,,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,3.0,414.65448,187.44023,2.2121956,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,3.0,387.1863,177.37831,2.1828277,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,3.0,381.35257,144.23305,2.6440027,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,3.0,339.08148,160.50354,2.1126106,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,3.0,294.46432,169.38034,1.73848,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,3.0,277.81335,154.22313,1.8013729,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,3.0,300.6412,178.55562,1.6837398,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,3.0,335.796,181.18492,1.853333,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,3.0,328.04004,183.50978,1.7875888,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,3.0,306.33078,174.1928,1.7585732,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,3.0,338.0457,180.25551,1.8753695,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,3.0,336.1481,183.7495,1.8293824,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,3.0,332.48523,198.5986,1.6741569,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,3.0,341.1839,189.22221,1.8030859,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,3.0,345.79785,186.0029,1.8590993,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,3.0,353.1088,187.23653,1.8858969,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,3.0,313.78027,176.747,1.7753075,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,3.0,328.0472,159.06055,2.0624046,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
34.0,17.0,3.0,323.5282,165.21362,1.9582417,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,3.0,288.2554,171.08319,1.6848844,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,4.0,,,,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,4.0,338.0789,158.18951,2.1371763,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,4.0,352.1646,161.74582,2.1772718,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,4.0,313.9726,146.71988,2.1399457,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,4.0,302.1495,143.76758,2.1016526,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,4.0,263.47006,150.52744,1.7503126,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,4.0,236.71518,137.3653,1.7232531,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,4.0,260.6873,165.53896,1.574779,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,4.0,299.54285,164.9494,1.815968,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,4.0,318.85312,165.95392,1.9213353,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,4.0,306.72955,166.4131,1.8431815,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,4.0,284.7378,174.21234,1.6344296,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,4.0,284.38837,169.26614,1.6801255,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,4.0,295.73087,182.56918,1.619829,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,4.0,294.36984,170.09418,1.7306286,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,4.0,304.94858,172.53519,1.7674574,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,4.0,288.13474,165.85794,1.737238,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,4.0,304.60272,167.08032,1.8230915,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,4.0,310.59018,154.39836,2.0116158,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
34.0,17.0,4.0,254.30226,156.69493,1.6229131,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,4.0,300.96875,160.25389,1.8780745,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,5.0,365.4387,200.75319,1.8203381,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,5.0,344.949,170.07458,2.0282218,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,5.0,344.63586,161.52924,2.1335819,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,5.0,300.84186,144.1021,2.0876994,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,5.0,307.9591,153.79109,2.002451,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,5.0,256.44302,153.77881,1.6676097,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,5.0,269.5157,138.3395,1.9482194,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,5.0,281.7099,172.11186,1.6367837,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,5.0,327.92657,171.81303,1.9086245,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,5.0,320.43887,176.77104,1.812734,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,5.0,318.75348,164.3422,1.9395717,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,5.0,330.21777,174.7861,1.8892679,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,5.0,321.63,169.64993,1.8958452,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,5.0,321.46863,178.3053,1.8029113,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,5.0,316.40143,173.76999,1.8208059,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,5.0,305.30356,177.84192,1.7167132,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,5.0,338.54318,166.8428,2.0291147,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,5.0,332.0024,169.12166,1.9630982,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,5.0,328.6354,159.50949,2.0602875,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
34.0,17.0,5.0,313.7854,169.66,1.8494954,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,5.0,320.72888,167.22801,1.9179137,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,6.0,322.2605,196.80482,1.6374624,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,6.0,309.6494,181.91286,1.7021854,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,6.0,290.0359,173.61977,1.6705234,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,6.0,301.37173,161.95427,1.8608446,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,6.0,305.1999,165.79492,1.8408277,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,6.0,250.7593,162.65048,1.5417064,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,6.0,244.29292,155.0804,1.5752662,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,6.0,293.65247,188.30882,1.5594196,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,6.0,303.2368,186.32346,1.6274751,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,6.0,323.045,183.46373,1.7608113,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,6.0,334.1669,187.27408,1.7843735,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,6.0,319.65186,181.8525,1.7577535,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,6.0,345.25876,184.6449,1.8698527,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,6.0,340.99008,194.65976,1.7517235,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,6.0,335.31235,187.90268,1.7845001,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,6.0,334.4055,191.3382,1.7477194,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,6.0,334.32758,178.18091,1.8763378,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,6.0,362.01422,194.79346,1.8584516,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,6.0,344.25443,176.1461,1.9543687,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
34.0,17.0,6.0,361.31213,181.8955,1.9863721,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,6.0,335.8423,181.22206,1.8532087,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,7.0,267.10922,188.80843,1.4147103,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,7.0,258.3755,172.36328,1.499017,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,7.0,275.0038,167.36935,1.6430954,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,7.0,271.2687,148.34274,1.8286618,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,7.0,271.64294,159.47098,1.7034005,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,7.0,232.77882,159.8865,1.4559004,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,7.0,228.69167,144.80478,1.5793102,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,7.0,286.39392,178.34761,1.6058186,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,7.0,303.16403,178.09431,1.7022668,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,7.0,317.00424,183.6996,1.7256665,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,7.0,313.7767,180.36172,1.7397078,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,7.0,290.0069,184.50317,1.5718261,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,7.0,308.17404,180.59184,1.7064672,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,7.0,297.08118,188.56166,1.575512,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,7.0,282.34802,188.50722,1.4978101,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,7.0,331.10092,192.06384,1.7239107,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,7.0,314.45187,178.08047,1.7657852,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,7.0,336.046,173.5842,1.935925,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,7.0,326.34763,162.94559,2.0028012,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
34.0,17.0,7.0,309.69016,173.08743,1.7892122,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,7.0,298.51895,182.83214,1.6327488,C2-Experiment-232-Airyscan Processing-01.czi#2_2024-Jul-3-001
-6.0,-3.0,1.0,189.81914,123.90162,1.532015,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,1.0,193.41852,110.43735,1.7513869,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,1.0,202.2416,109.03061,1.8549066,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,1.0,119.34253,199.74263,0.5974815,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,1.0,166.7232,98.485,1.6928792,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,1.0,146.98149,99.818054,1.472494,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,1.0,164.24176,101.14619,1.6238058,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,1.0,182.99818,104.29811,1.7545686,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,1.0,176.84474,102.88035,1.7189361,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,1.0,179.28032,102.07303,1.7563927,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,1.0,185.74957,103.525795,1.7942346,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,1.0,184.45767,102.84559,1.79354,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,1.0,178.49309,99.40613,1.7955945,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,1.0,179.4648,111.1137,1.6151456,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,1.0,160.28584,110.967606,1.4444381,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,1.0,171.73073,106.63304,1.6104833,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,1.0,166.49345,111.6734,1.4908962,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,1.0,175.36232,111.64054,1.5707763,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,1.0,167.90475,111.53854,1.5053519,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,1.0,152.94543,115.66983,1.3222587,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,1.0,149.97362,116.954704,1.2823223,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,1.0,151.11221,111.050705,1.3607497,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,1.0,157.91237,107.28385,1.4719118,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,1.0,149.70497,112.67757,1.3286138,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,1.0,165.89944,116.06919,1.4293151,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,2.0,188.41081,127.40936,1.4787831,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,2.0,190.38478,114.63963,1.6607239,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,2.0,199.35498,109.78604,1.81585,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,2.0,134.39348,192.99538,0.69635594,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,2.0,162.271,104.84361,1.5477433,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,2.0,163.29561,102.924706,1.586554,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,2.0,169.80685,106.24879,1.5982004,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,2.0,178.04301,104.51154,1.7035728,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,2.0,177.50711,104.6552,1.6961137,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,2.0,207.39568,102.74893,2.0184703,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,2.0,193.69954,104.52806,1.8530865,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,2.0,186.47015,102.825294,1.8134658,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,2.0,191.81001,108.42467,1.7690625,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,2.0,172.27798,115.43565,1.4924157,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,2.0,167.43758,113.0166,1.4815308,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,2.0,187.75288,109.37975,1.7165232,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,2.0,181.60649,111.02978,1.6356558,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,2.0,172.94893,111.1145,1.5564928,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,2.0,192.02513,114.08575,1.683165,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,2.0,193.42087,108.95103,1.775301,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,2.0,154.82828,118.148445,1.3104554,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,2.0,156.07303,114.16392,1.367096,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,2.0,148.32365,110.84674,1.3380966,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,2.0,166.85844,112.402695,1.4844701,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,2.0,167.75093,118.415634,1.4166282,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,3.0,237.40851,130.44662,1.8199667,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,3.0,211.73843,112.18705,1.8873696,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,3.0,203.73466,110.785034,1.8390089,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,3.0,137.7508,228.44894,0.6029828,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,3.0,169.59016,101.21442,1.6755534,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,3.0,169.05643,97.441666,1.7349501,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,3.0,169.27464,98.51329,1.7182925,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,3.0,189.11716,103.64226,1.8247108,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,3.0,184.67549,105.31288,1.7535888,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,3.0,205.41116,100.712006,2.0395896,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,3.0,197.09181,102.847534,1.9163494,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,3.0,195.74799,104.404076,1.8749075,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,3.0,198.95746,105.06145,1.8937247,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,3.0,190.20795,107.411316,1.7708372,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,3.0,170.9085,109.67223,1.558357,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,3.0,201.07458,104.28772,1.9280754,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,3.0,178.29936,115.61905,1.5421278,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,3.0,206.04256,103.207245,1.9963963,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,3.0,201.52162,112.01373,1.7990797,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,3.0,216.36935,111.6254,1.9383523,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,3.0,168.90004,114.7435,1.4719791,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,3.0,154.31332,110.3514,1.3983812,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,3.0,152.065,109.34104,1.3907404,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,3.0,182.55476,116.07311,1.5727566,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,3.0,169.33916,113.76373,1.4885162,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,4.0,233.21703,128.08542,1.8207929,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,4.0,230.49223,118.20449,1.9499449,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,4.0,215.23077,114.493195,1.8798565,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,4.0,108.35099,203.48267,0.5324827,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,4.0,149.93207,101.72489,1.4738976,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,4.0,147.22443,102.52621,1.4359688,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,4.0,162.67928,101.01415,1.6104603,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,4.0,163.80081,100.15338,1.6354996,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,4.0,188.94872,112.65187,1.6772798,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,4.0,183.95505,110.71622,1.6615005,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,4.0,181.81111,109.52676,1.6599698,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,4.0,176.00433,106.81407,1.6477635,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,4.0,179.95222,108.27267,1.6620282,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
