Time,Frame,label,Membrane_signal,Cytosolic_signal,ratio_mb/cyt,File
22.0,11.0,1.0,358.12323,121.79119,2.940469,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,1.0,323.2195,121.461464,2.661087,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,1.0,300.7306,110.78882,2.714449,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,1.0,316.58533,102.96694,3.0746307,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,1.0,315.50345,111.17156,2.837987,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,1.0,274.39886,111.84154,2.4534612,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,1.0,265.56775,117.144905,2.267002,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,1.0,268.59158,108.99271,2.4643078,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,1.0,275.1872,109.08558,2.5226727,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,1.0,267.65085,98.730545,2.7109225,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,1.0,261.7652,102.22577,2.5606577,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
44.0,22.0,1.0,224.93428,109.9057,2.0466115,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-8.0,-4.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,2.0,287.77664,181.62833,1.584426,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,2.0,420.4606,576.65027,0.72914314,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
44.0,22.0,2.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-8.0,-4.0,3.0,560.7554,202.06645,2.7751038,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,3.0,536.16473,174.26576,3.0767074,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,3.0,501.67258,209.46568,2.3950107,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,3.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,3.0,511.46555,188.91937,2.707322,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,3.0,522.5283,166.02794,3.1472313,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,3.0,499.25443,171.60797,2.909273,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,3.0,489.66107,163.23952,2.9996479,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,3.0,453.64563,161.85655,2.8027635,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,3.0,403.54636,157.22003,2.5667617,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,3.0,379.1179,128.0488,2.9607298,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,3.0,392.92972,110.983765,3.5404253,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,3.0,370.65646,129.50061,2.8621986,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,3.0,380.55057,133.47253,2.8511527,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,3.0,377.88132,132.62451,2.849257,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,3.0,376.00555,127.096855,2.9584174,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,3.0,347.77252,119.77271,2.903604,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,3.0,337.5241,115.47497,2.9229202,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,3.0,312.59354,103.265884,3.0270746,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,3.0,318.41446,113.27126,2.811079,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,3.0,293.39368,119.495605,2.4552674,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,3.0,298.3652,115.556244,2.5819912,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,3.0,297.31152,108.4341,2.7418637,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,3.0,278.0876,107.96055,2.575826,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,3.0,288.48663,99.42608,2.9015188,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,3.0,284.79807,105.601494,2.6969132,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
44.0,22.0,3.0,243.01904,107.71212,2.2561903,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-8.0,-4.0,4.0,482.03207,206.37045,2.335761,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,4.0,493.02695,178.70042,2.7589579,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,4.0,443.7442,210.01295,2.1129372,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,4.0,438.80243,407.19888,1.077612,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,4.0,433.37924,194.66077,2.2263308,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,4.0,439.78107,156.70987,2.8063393,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,4.0,434.80112,161.54091,2.6915853,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,4.0,422.33246,167.18806,2.526092,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,4.0,384.1751,158.34703,2.4261591,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,4.0,360.89917,148.468,2.4308212,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,4.0,328.8175,127.51207,2.5787168,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,4.0,330.64832,108.63214,3.043743,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,4.0,328.52927,126.09332,2.6054454,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,4.0,340.83328,125.9353,2.7064157,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,4.0,319.79404,132.15117,2.4199107,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,4.0,305.92392,125.912796,2.429649,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,4.0,295.13327,117.43769,2.5131052,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,4.0,282.88687,111.75515,2.5313096,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,4.0,284.63297,101.60995,2.8012314,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,4.0,289.86798,110.079285,2.6332655,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,4.0,250.55673,113.283585,2.2117655,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,4.0,256.3443,117.24666,2.1863678,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,4.0,248.13016,109.458405,2.26689,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,4.0,246.39598,106.381454,2.3161554,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,4.0,243.81763,96.16108,2.5355127,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,4.0,243.04752,106.53645,2.2813554,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
44.0,22.0,4.0,217.90935,108.60152,2.0065038,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-8.0,-4.0,5.0,572.8045,213.30775,2.685343,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,5.0,557.5063,187.04561,2.98059,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,5.0,521.6726,221.9527,2.3503773,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,5.0,521.5457,418.22183,1.2470552,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,5.0,528.03143,203.35155,2.5966432,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,5.0,509.4812,178.2098,2.8588843,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,5.0,504.17725,182.91599,2.7563324,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,5.0,481.30106,167.33473,2.876277,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,5.0,456.62378,185.88701,2.4564588,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,5.0,420.76376,147.94862,2.8439856,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,5.0,377.612,133.01062,2.8389614,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,5.0,385.40793,118.20925,3.2603872,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,5.0,381.35992,138.56065,2.752296,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,5.0,385.28513,136.95953,2.813131,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,5.0,377.4275,138.79823,2.7192528,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,5.0,361.69748,134.74281,2.6843545,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,5.0,337.95157,125.2902,2.6973505,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,5.0,309.257,113.59259,2.7225103,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,5.0,299.39972,103.36329,2.896577,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,5.0,304.51862,110.16387,2.764233,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,5.0,282.8832,118.70058,2.3831663,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,5.0,265.89832,119.84585,2.2186694,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,5.0,266.24008,114.63718,2.3224585,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,5.0,263.33307,112.05424,2.35005,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,5.0,271.95187,101.22729,2.686547,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,5.0,268.43,108.78392,2.4675522,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
44.0,22.0,5.0,227.63748,114.637344,1.9857184,C2-Experiment-231-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,1.0,425.5188,170.73189,2.4923217,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,1.0,411.33804,162.17374,2.5364037,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,1.0,394.45392,154.10284,2.5596797,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,1.0,367.3371,145.25833,2.528854,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,1.0,364.73868,128.53831,2.837587,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,1.0,362.41745,134.94154,2.6857367,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,1.0,334.7223,126.75772,2.6406462,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,1.0,300.8642,123.96452,2.4270186,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,1.0,290.98145,120.93009,2.4061954,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,1.0,282.0317,118.99777,2.3700588,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,1.0,274.0575,124.320946,2.2044353,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,1.0,260.7653,126.567955,2.060279,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,1.0,245.30205,105.57093,2.3235757,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,1.0,265.94925,107.8865,2.4650838,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,1.0,272.31543,109.06424,2.4968352,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,1.0,263.72256,118.82042,2.2195053,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,1.0,252.74329,115.60204,2.186322,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,1.0,250.82784,115.53983,2.1709208,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,1.0,260.409,101.34899,2.5694287,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
34.0,17.0,1.0,244.06934,119.90777,2.0354755,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,1.0,236.2199,116.111855,2.0344167,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
38.0,19.0,1.0,246.92499,112.07157,2.2032795,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
40.0,20.0,1.0,230.87099,113.11454,2.0410373,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
42.0,21.0,1.0,220.26013,109.8959,2.0042617,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
44.0,22.0,1.0,240.91734,111.88194,2.1533175,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
46.0,23.0,1.0,235.03786,103.745285,2.2655282,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
48.0,24.0,1.0,234.60916,90.03937,2.6056287,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,2.0,398.86533,182.28908,2.1880922,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,2.0,368.7529,159.56586,2.3109763,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,2.0,367.3263,156.69429,2.3442225,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,2.0,357.4852,162.01654,2.2064736,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,2.0,339.32007,134.9576,2.5142717,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,2.0,334.2769,125.628876,2.6608284,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,2.0,288.57306,121.23329,2.380312,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,2.0,281.9724,121.202515,2.3264568,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,2.0,273.26382,119.180595,2.292855,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,2.0,262.7419,114.66211,2.291445,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,2.0,266.46796,121.42333,2.1945367,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,2.0,249.73515,118.99891,2.098634,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,2.0,258.11993,102.51163,2.5179577,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,2.0,246.14496,106.53527,2.310455,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,2.0,249.1203,106.00375,2.3501084,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,2.0,242.90279,114.826355,2.1153922,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,2.0,253.99028,114.539986,2.2174814,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,2.0,251.34645,111.04229,2.26352,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,2.0,240.11426,100.00912,2.4009237,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
34.0,17.0,2.0,236.76733,117.55101,2.0141668,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,2.0,230.49664,111.72735,2.0630279,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
38.0,19.0,2.0,223.77379,108.19298,2.0682838,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
40.0,20.0,2.0,233.7904,111.71839,2.0926762,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
42.0,21.0,2.0,230.05986,115.65126,1.9892551,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
44.0,22.0,2.0,232.61066,113.026924,2.058011,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
46.0,23.0,2.0,208.66206,99.7854,2.091108,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
48.0,24.0,2.0,219.25343,94.08082,2.3304796,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,3.0,365.76932,192.5184,1.8999187,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,3.0,348.85577,170.04742,2.0515206,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,3.0,358.5977,157.91135,2.2708797,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,3.0,,,,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,3.0,344.13165,135.99411,2.5304894,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,3.0,304.22635,129.17188,2.3552058,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,3.0,298.89075,133.60915,2.2370532,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,3.0,267.99985,119.728355,2.238399,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,3.0,253.38554,121.03695,2.093456,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,3.0,254.32857,127.212585,1.9992406,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,3.0,250.31683,126.4338,1.9798253,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,3.0,259.35513,125.577644,2.065297,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,3.0,244.59546,108.21426,2.2602887,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,3.0,249.93652,114.770546,2.1777062,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,3.0,234.01997,110.1838,2.1239054,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,3.0,238.35722,125.27559,1.902663,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,3.0,241.70232,121.823875,1.9840307,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,3.0,233.82178,115.01489,2.0329695,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,3.0,229.2628,99.157906,2.312098,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
34.0,17.0,3.0,227.88625,120.48222,1.8914512,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,3.0,228.8714,113.84924,2.0103023,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
38.0,19.0,3.0,218.8752,114.515686,1.911312,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
40.0,20.0,3.0,225.02888,108.914116,2.0661132,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
42.0,21.0,3.0,215.99513,112.513596,1.9197247,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
44.0,22.0,3.0,219.76024,113.606026,1.9344065,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
46.0,23.0,3.0,213.10565,106.038506,2.0097005,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
48.0,24.0,3.0,211.0956,96.07768,2.1971345,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,4.0,432.10812,201.49576,2.1445024,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,4.0,397.51898,168.43994,2.3600042,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,4.0,386.52255,152.3697,2.5367415,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
