Time,Frame,label,Membrane_signal,Cytosolic_signal,ratio_mb/cyt,File
32.0,16.0,3.0,1176.6191,317.43527,3.7066426,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
34.0,17.0,3.0,1172.0038,342.90158,3.4179013,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
36.0,18.0,3.0,1167.4208,342.9878,3.4036803,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
38.0,19.0,3.0,1199.8958,328.08377,3.6572847,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-10.0,-5.0,4.0,1180.1151,402.6625,2.9307797,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-8.0,-4.0,4.0,1344.992,397.03885,3.3875575,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-6.0,-3.0,4.0,1340.2136,386.3865,3.4685829,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-4.0,-2.0,4.0,1281.2822,367.11682,3.4901214,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-2.0,-1.0,4.0,1276.0122,382.48264,3.336131,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
0.0,0.0,4.0,1213.5344,383.40265,3.1651697,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
2.0,1.0,4.0,1207.9539,338.51294,3.5684125,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
4.0,2.0,4.0,1266.9651,351.00186,3.609568,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
6.0,3.0,4.0,1475.9484,359.73273,4.102903,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
8.0,4.0,4.0,1472.062,343.6962,4.2830324,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
10.0,5.0,4.0,1468.093,329.23813,4.459061,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
12.0,6.0,4.0,1401.0309,349.74054,4.005915,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
14.0,7.0,4.0,1296.3391,335.58438,3.8629303,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
16.0,8.0,4.0,1234.9547,339.49127,3.6376626,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
18.0,9.0,4.0,1209.2267,342.1144,3.534568,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
20.0,10.0,4.0,1189.6167,351.76944,3.381808,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
22.0,11.0,4.0,1149.9213,333.21957,3.4509416,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
24.0,12.0,4.0,1098.7875,321.00635,3.4229462,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
26.0,13.0,4.0,1134.8043,346.3035,3.276907,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
28.0,14.0,4.0,1152.8605,333.2524,3.4594212,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
30.0,15.0,4.0,1119.8064,341.37018,3.2803288,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
32.0,16.0,4.0,1152.4445,324.14914,3.5552907,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
34.0,17.0,4.0,1178.4769,355.89377,3.3113165,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
36.0,18.0,4.0,1137.1287,355.44543,3.199165,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
38.0,19.0,4.0,1170.3508,360.4804,3.246642,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-10.0,-5.0,5.0,1126.7367,421.50183,2.673148,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-8.0,-4.0,5.0,1278.176,413.16382,3.09363,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-6.0,-3.0,5.0,1290.6692,399.73077,3.2288463,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-4.0,-2.0,5.0,1274.6095,382.50235,3.3322918,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-2.0,-1.0,5.0,1237.39,389.98682,3.172902,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
0.0,0.0,5.0,1160.2081,379.62482,3.0561967,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
2.0,1.0,5.0,1143.7855,380.64374,3.0048716,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
4.0,2.0,5.0,1211.4751,366.29916,3.3073378,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
6.0,3.0,5.0,1433.4548,386.74338,3.7064755,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
8.0,4.0,5.0,1422.6392,371.16205,3.8329327,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
10.0,5.0,5.0,1380.0638,364.341,3.7878356,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
12.0,6.0,5.0,1417.3588,368.86038,3.8425345,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
14.0,7.0,5.0,1343.9082,373.88214,3.5944703,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
16.0,8.0,5.0,1278.3773,382.71313,3.3403018,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
18.0,9.0,5.0,1298.7949,386.84546,3.3574,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
20.0,10.0,5.0,1220.0063,376.09354,3.2438908,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
22.0,11.0,5.0,1221.2988,361.15762,3.3816228,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
24.0,12.0,5.0,,,,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
26.0,13.0,5.0,,,,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
28.0,14.0,5.0,,,,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
30.0,15.0,5.0,,,,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
32.0,16.0,5.0,1234.1925,376.07767,3.281749,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
34.0,17.0,5.0,,,,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
36.0,18.0,5.0,,,,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
38.0,19.0,5.0,1252.7943,383.70285,3.2650118,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-10.0,-5.0,6.0,1181.0724,399.91315,2.9533222,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-8.0,-4.0,6.0,1323.496,411.74246,3.214378,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-6.0,-3.0,6.0,1272.977,406.64386,3.130447,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-4.0,-2.0,6.0,1306.5972,363.3797,3.5956802,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
-2.0,-1.0,6.0,1245.2375,360.90436,3.4503257,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
0.0,0.0,6.0,1200.8945,367.0522,3.2717268,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
2.0,1.0,6.0,1135.2268,351.051,3.2337947,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
4.0,2.0,6.0,1248.9554,349.9087,3.5693753,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
6.0,3.0,6.0,1421.854,369.3779,3.8493207,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
8.0,4.0,6.0,1439.8789,340.39255,4.2300544,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
10.0,5.0,6.0,1430.5901,346.4616,4.1291447,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
12.0,6.0,6.0,1442.3698,336.4865,4.2865605,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
14.0,7.0,6.0,1379.8405,338.3174,4.078538,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
16.0,8.0,6.0,1341.4427,337.63702,3.9730322,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
18.0,9.0,6.0,1303.6891,352.43005,3.6991427,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
20.0,10.0,6.0,1261.1614,352.87573,3.5739532,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
22.0,11.0,6.0,1221.5667,330.41202,3.697101,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
24.0,12.0,6.0,1145.6112,444.39053,2.5779378,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
26.0,13.0,6.0,1225.9484,468.2301,2.6182604,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
28.0,14.0,6.0,1252.3605,453.13058,2.7637959,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
30.0,15.0,6.0,1250.4371,460.9564,2.7127016,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
32.0,16.0,6.0,1311.0938,336.03558,3.9016516,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
34.0,17.0,6.0,1281.6571,477.1845,2.6858733,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
36.0,18.0,6.0,1281.5303,475.57217,2.6947124,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
38.0,19.0,6.0,1288.8373,373.98245,3.4462507,C2-Experiment-770-Airyscan Processing-02.czi#2_2024-Dec-6-001
